ID,Category,Pos_b,Pos_e,Privacy
3613,organization,0,6,上海油画雕塑院
3613,position,7,11,常务副院长
3613,position,68,70,艺术家
3613,name,71,72,肖谷
3614,government,0,1,美军
3614,address,6,17,中亚地区takistan
3615,position,15,19,营销策划人
3615,position,21,25,地产评论员
3615,position,41,42,主持
3615,company,55,68,中山市天睿房地产顾问有限公司
3615,position,69,71,总经理
3616,company,0,5,淘雅中国联合
3616,position,6,7,创建
3616,position,42,44,思想家
3616,organization,75,78,平遥国际
3616,position,79,86,新锐摄影师大奖得
3616,position,89,91,摄影师
3616,name,92,93,翁平
3617,organization,0,2,奥尔堡
3617,organization,5,7,凯尔特
3617,organization,22,25,费内巴切
3617,organization,57,59,波尔图
3617,game,65,71,《阿尔法协议》
3617,game,103,108,《梦幻古龙》
3617,government,126,129,美国海军
3617,company,157,159,中新网
3617,government,168,172,中国银监会
3617,government,181,183,银监会
3617,book,189,203,《银行与信托公司业务合作指引》
3617,organization,208,209,热刺
3617,name,213,215,加德纳
3617,organization,237,239,利物浦
3617,position,240,241,中场
3617,position,242,243,大将
3617,name,244,246,巴姆比
3617,name,248,251,nick
3617,organization,254,258,加拉塔萨雷
3618,name,0,1,卢进
3618,game,3,6,dota
3618,game,23,26,imba
3618,company,28,29,民生
3618,company,31,32,工行
3618,company,34,35,中心
3618,company,37,38,浦发
3618,company,40,41,中行
3618,company,43,44,交行
3618,company,46,47,农行
3618,company,61,62,民生
3618,company,64,65,建行
3619,game,62,65,dota
3619,game,67,69,dot
3619,game,84,87,dota
3620,name,5,7,李靖童
3620,mobile,8,18,13581600086
3620,name,19,20,伊凡
3620,mobile,21,31,13910618429
3620,mobile,38,49,010-65070981
3620,name,87,88,潘晓
3621,organization,0,7,广东商业经济学会
3621,position,12,24,新城控股集团营销中心总经理
3621,company,27,32,中国万都集团
3621,position,33,39,营销中心总经理
3621,company,41,48,天高地厚营销机构
3621,company,50,53,万都集团
3621,position,54,56,战略合
3621,position,61,63,总经理
3621,company,66,73,天高地厚营销机构
3621,position,74,76,ceo
3622,position,0,2,音乐人
3622,position,4,6,钢琴家
3622,position,8,18,李斯特国际钢琴大赛冠军
3622,position,56,60,钢琴演奏家
3622,position,62,70,上海音乐学院钢琴系
3623,name,10,16,hsmedia
3623,mobile,20,31,021-64668867
3623,address,63,64,韩国
3623,position,67,69,女演员
3623,movie,78,83,《豪杰春香》
3623,movie,84,89,《火花游戏》
3624,name,21,22,永乐
3624,name,73,74,盖蒂
3624,book,81,83,新快报
3624,position,84,85,记者
3624,name,86,88,区君君
3624,position,96,97,记者
3624,name,98,100,林文龙
3624,address,105,113,门头沟区采空棚户区
3624,government,140,141,央行
3625,address,3,12,昌黎县安山镇后所营村
3625,address,45,47,河北省
3625,name,87,89,徐长霞
3626,name,19,20,张捷
3626,address,30,31,饶埠
3627,scene,9,10,天池
3628,position,10,23,中国少数民族促进会美术家协会
3628,position,26,34,大连摄影家协会会员
3628,position,35,46,中国当代工笔画学会副会长
3628,position,49,50,画家
3628,name,51,53,林成翰
3628,position,59,60,画家
3628,name,61,63,张建波
3628,movie,80,85,《鹰击长空》
3628,scene,87,92,毛主席纪念堂
3629,movie,2,9,≪我的唐朝兄弟≫
3629,movie,10,18,≪爱上单眼皮男生≫
3629,movie,19,25,≪娘家的故事≫
3629,movie,26,31,《金陵秘事》
3629,position,32,34,经纪人
3629,name,35,36,刘岩
3629,mobile,38,48,13601206120
3629,position,50,53,著名演员
3629,movie,55,62,《我的唐朝兄弟》
3629,movie,63,68,《危险生机》
3629,position,73,74,女一
3630,position,2,4,建筑师
3630,organization,33,38,中国建筑学会
3630,position,39,46,木结构专业委员会
3630,organization,51,60,温州市建筑设计研究院
3630,position,63,65,建筑师
3630,position,72,74,建筑师
3631,position,0,3,著名诗人
3631,position,20,24,文藝評論家
3631,position,26,28,理論家
3631,name,29,30,丁芒
3631,book,36,40,《关山月》
3631,book,41,46,《韵语天成》
3631,book,47,52,《诗香似檀》
3631,movie,78,84,《久遇心上人》
3631,movie,85,90,《借宿遇雪》
3632,book,3,5,纵横中
3632,book,11,18,《开封烨语之弈天
3632,position,71,72,作者
3632,position,74,76,漫画家
3632,name,77,78,李烨
3632,book,83,91,《开封烨语之弈天》
3633,name,0,9,米特罗凡·莫斯卡伦科
3633,government,16,20,俄罗斯海军
3634,name,0,2,金石开
3634,name,4,6,布莱克
3634,organization,11,13,联赛杯
3634,organization,26,27,曼联
3634,name,29,30,因斯
3634,book,45,50,《游戏天地》
3634,government,79,87,伊朗伊斯兰革命卫队
3634,address,89,91,波斯湾
3634,scene,93,97,霍尔木兹海
3634,position,112,113,记者
3634,name,129,131,李永刚
3634,position,157,159,分析师
3634,position,202,203,作家
3635,name,2,3,天心
3635,position,5,6,演員
3635,position,9,11,主持人
3635,mobile,28,39,886266329191
3635,position,64,69,台湾知名艺人
3635,position,71,72,演員
3635,position,74,76,主持人
3635,position,88,91,最佳女主
3636,address,2,3,波兰
3636,book,8,15,《wprost》
3636,scene,52,53,大理
3636,scene,59,60,洱海
3636,game,89,98,《模拟城市梦想之都》
3636,game,105,110,生化奇兵2》
3636,game,112,120,bioshock2
3636,organization,132,145,gametrailerstv
3636,organization,147,152,shores
3636,game,168,174,《但丁的地狱》
3636,book,186,190,深圳特区报
3636,position,191,192,记者
3636,name,193,195,李宝国
3636,government,206,213,中国社科院金融所
3636,government,214,221,中国经济评价中心
3636,position,222,223,主任
3636,name,224,226,刘煜辉
3637,position,41,43,经纪人
3637,mobile,44,55,13811033501！
3637,organization,67,74,青春美少女组合成
3638,position,41,44,情感作家
3638,book,60,68,《等到冰融就相爱》
3639,position,2,3,记者
3639,name,4,6,陈昆才
3639,name,7,9,李伊琳
3639,address,10,11,上海
3639,movie,16,25,《波斯王子：时之沙》
3640,name,0,1,成龙
3640,movie,8,11,《硬汉》
3640,position,12,13,导演
3640,scene,35,40,万亩滨河公园
3640,book,69,76,《电脑游戏攻略》
3640,game,96,97,魔兽
3641,name,6,8,叶念琛
3641,position,9,10,导演
3641,movie,12,16,《亲爱的》
3641,movie,21,26,《独家试爱》
3641,movie,28,33,《十分·爱》
3641,movie,35,40,《我的最爱》
3641,position,44,45,市长
3641,name,46,48,黄奇帆
3641,company,52,55,西南证券
3641,game,94,98,dota2
3641,company,132,139,星展银行私人银行
3641,book,169,172,新浪创业
3641,government,186,197,中华人民共和国科学技术部
3641,government,199,203,中国科学院
3641,government,205,211,北京市人民政府
3641,position,238,240,艺术家
3641,government,254,255,央行
3641,game,301,305,《赛拉斯》
3641,position,310,312,主持人
3641,address,337,339,富力湾
3641,address,363,364,北美
3641,game,371,376,《暗夜骑士》
3641,organization,380,382,奥斯卡
3641,address,409,421,台北光华商场的mymypc
3641,movie,428,431,《异形》
3641,address,467,471,波尔多小镇
3641,position,474,476,艺术家
3642,organization,38,45,芝加哥商品交易所
3642,book,47,50,大众软件
3642,name,52,54,爱丽斯
3642,game,80,85,《疯狂回归》
3642,game,105,112,《暗黑破坏神3》
3643,position,2,5,经济学家
3643,organization,10,24,中国城市商业网点建设管理联合会
3643,position,25,27,副会长
3643,company,32,34,纽交所
3643,position,41,44,执行总裁
3643,organization,46,49,北京大学
3643,position,50,54,校企董事长
3643,position,56,58,ceo
3643,company,63,64,中企
3643,position,67,68,主席
3643,organization,70,82,北大房地产发展研究基金中心
3643,position,83,87,副主任博士
3644,movie,62,66,《南泥湾》
3644,position,67,68,艺人
3645,position,0,5,香港知名演員
3645,name,102,103,阿鐘
3645,mobile,104,114,13401017766
3645,mobile,120,131,852_94866777
3645,address,133,134,香港
3645,position,137,140,影视演员
3645,name,141,143,夏文汐
3645,movie,148,153,《烈火青春》
3646,position,21,23,女主角
3646,address,31,33,好莱坞
3646,movie,43,48,《保持通话》
3647,position,0,9,搜狐焦点运营副总经理
3647,company,11,13,房龙网
3647,position,14,16,创始人
3647,position,18,20,董事长
3647,position,74,75,运营
3647,position,76,79,副总经理
3648,government,1,6,佛山市银监局
3648,company,8,13,建行佛山分行
3648,address,24,25,佛山
3648,position,58,59,藏家
3648,game,91,97,starcra
3648,company,126,127,建行
3648,name,142,144,周光全
3648,position,147,158,安徽省十届人大常委会委员
3648,position,160,165,省人大常委会
3648,position,166,177,民族宗教侨务外事工委主任
3648,position,179,184,省委副秘书长
3648,movie,186,191,生化危机4》
3648,movie,206,212,《生化危机4》
3648,movie,215,220,《生化危机》
3648,name,227,229,关锦鹏
3648,position,231,232,监制
3648,name,235,237,梁家辉
3648,position,239,241,男主角
3648,movie,252,257,《天上人间》
3648,name,259,261,那达慕
3648,game,327,332,《英雄联盟》
3648,game,339,342,dota
3648,government,367,372,俄罗斯国防部
3648,position,373,375,副部长
3648,name,376,385,阿列克谢克里沃鲁奇科
3648,company,393,394,花旗
3648,position,395,399,首席执行官
3648,name,400,402,潘迪特
3648,company,421,424,花旗集团
3648,government,482,485,人民政权
3648,government,497,502,东北铁路总局
3648,government,507,515,东北人民政府铁道部
3648,position,517,518,局长
3648,position,520,523,政治委员
3649,company,0,5,沈阳博荣集团
3649,position,6,8,董事长
3649,position,10,19,辽宁省第十届青联委员
3649,position,21,27,沈阳市青联常委
3649,company,56,58,英豪会
3649,company,60,63,英皇物业
3649,position,72,74,董事长
3650,government,50,53,住保部门
3650,company,90,91,广州
3650,position,92,95,地产专家
3650,name,96,98,韩世同
3650,government,142,144,国务院
3651,government,4,12,美国驻沈阳总领事馆
3651,position,20,21,处长
3651,government,38,41,美国政府
3651,government,60,68,美国驻沈阳总领事馆
3651,position,69,71,外交官
3651,name,72,73,罗杰
3652,book,0,3,《赤猫》
3652,book,7,10,《天漫》
3652,book,23,26,《赤猫》
3652,book,36,39,《蓝翅》
3652,position,57,59,漫画家
3652,name,60,61,徐璐
3652,book,66,69,《蓝翅》
3652,book,70,73,《赤猫》
3652,book,74,78,《泡沫王子
3652,book,79,83,《月白树》
3653,position,72,77,旅日华人作家
3653,book,81,92,《日本历代君王逸事物语》
3654,name,2,3,捷盖
3654,address,7,9,喀麦隆
3654,position,16,18,主持人
3654,position,31,31,中
3655,name,0,2,宋祖英
3655,movie,9,13,《野鸭子》
3655,name,14,16,曹曦文
3655,name,22,24,邓萃雯
3655,company,58,69,北京佳艺文化影视传媒公司
3655,position,70,72,副总经
3656,government,0,2,福建省
3656,position,14,17,人民警察
3656,position,30,32,副局长
3656,position,76,77,警察
3656,government,83,98,福州市公安局晋安分局刑事侦查大队
3656,position,99,101,大队长
3657,mobile,22,34,(852)23352103
3657,name,60,62,鍾嘉欣
3657,position,110,114,香港tvb
3658,address,0,1,中国
3658,address,3,4,上海
3658,company,17,18,育碧
3658,game,37,42,《末日之战》
3658,company,57,59,ssp
3658,organization,65,66,意甲
3658,book,91,96,《商业周刊》
3658,name,137,139,洛伦特
3658,address,141,142,乌拉
3658,position,146,147,中卫
3658,name,148,150,戈尔丁
3658,organization,158,160,马拉加
3658,government,176,177,央视
3658,movie,188,190,神探》
3658,address,221,249,辽宁沈阳金海沈阳市和平区三好街63号诚大科技大厦3178室
3658,movie,260,266,《超人总动员》
3658,movie,268,274,《机器人瓦力》
3659,name,0,2,毕远月
3659,position,4,5,旅人
3659,position,7,9,摄影师
3659,position,11,12,作家
3659,movie,17,24,《巴黎，很烦人》
3659,movie,25,35,《亚美利加的天方夜谭》
3659,movie,36,42,《失落的印加》
3659,movie,43,48,《百变纽约》
3659,position,53,57,著名摄影师
3659,position,59,64,旅行人文作家
3659,name,65,67,毕远月
3659,movie,71,78,《巴黎，很烦人》
3659,movie,80,90,《亚美利加的天方夜谭》
3660,name,0,1,冯巩
3660,position,6,7,央视
3660,position,14,15,演员
3660,position,16,25,央视美丽中国行主持人
3660,position,26,30,百变大咖秀
3660,position,31,32,演员
3660,company,39,42,何氏佰汇
3660,position,43,45,董事长
3660,position,50,51,央视
3660,position,52,57,春晚相声演员
3660,movie,61,65,《说广告》
3660,name,67,68,冯巩
3661,position,0,6,国家一级美术师
3661,position,8,20,中国书协会员篆刻委员会委员
3661,position,22,33,北京市职工书画协会副会长
3661,position,35,42,荣宝斋美术馆馆长
3661,position,44,49,荣宝斋篆刻家
3661,position,71,79,中国书法家协会会员
3661,position,81,91,中国书协篆刻委员会委员
3661,position,93,104,北京市职工书画协会副会长
3661,position,106,113,荣宝斋美术馆馆长
3662,position,0,6,北京市青联委员
3662,position,11,14,总裁融盛
3662,name,74,75,赵云
3663,government,2,12,巨野县公安局田桥派出所
3663,position,13,15,副所长
3663,name,16,18,姚元秋
3663,mobile,55,67,0530--8325966
3663,government,69,75,菏泽巨野公安局
3663,position,76,77,警官
3664,game,13,16,魔兽争霸
3664,position,37,38,校长
3665,book,4,11,《杜秋生升官记》
3665,book,97,109,《铁血市长：杜秋生升官记》
3666,company,0,1,育碧
3666,game,36,39,《迷失》
3666,company,40,43,新浪财经
3666,position,56,57,主席
3666,name,58,60,刘明康
3666,government,63,65,银监会
3667,company,0,3,星光国际
3667,movie,10,14,《鸿门宴》
3667,address,16,17,香港
3667,position,20,21,导演
3667,name,22,24,李仁港
3667,name,28,29,黎明
3667,name,31,33,张涵予
3667,name,35,37,刘亦菲
3667,name,39,41,冯绍峰
3667,name,43,45,黄秋生
3667,name,47,49,陈小春
3667,name,51,53,安志杰
3667,movie,75,79,《鸿门宴》
3668,position,7,8,导演
3668,name,9,13,chris
3668,movie,28,33,《记忆碎片》
3668,movie,36,41,《盗梦空间》
3668,address,48,50,西直门
3668,game,75,80,《公权市场》
3668,game,90,94,魔兽争霸3
3668,game,96,99,fifa
3668,address,103,104,无锡
3668,game,108,111,dota
3668,book,147,153,《龙枪编年史》
3668,company,161,165,第三波公司
3668,company,185,186,立博
3669,mobile,21,32,62580237转158
3669,company,52,57,上海最世文化
3669,position,60,61,作家
3669,movie,79,89,《这些都是你给我的爱》
3669,movie,90,92,《橙》
3670,book,23,28,《那么西湖》
3670,movie,29,34,《镜头朝下》
3670,movie,35,35,《
3670,position,36,37,摄影
3670,movie,56,61,《快拍快拍》
3670,position,64,66,摄影师
3670,organization,71,78,世界新闻摄影比赛
3670,book,87,92,《那么西湖》
3671,game,19,22,dota
3671,name,58,60,李贵清
3671,position,84,85,记者
3671,name,86,88,蒋悦飞
3671,address,90,91,广州
3671,company,116,124,建设银行信用卡中心
3671,position,125,128,副总经理
3671,name,129,131,吴惠涛
3671,company,181,182,立博
3671,organization,192,195,亚特兰大
3671,organization,201,204,卡塔尼亚
3672,book,2,9,《一輩子做女王》
3672,movie,26,41,《我是女王：那些好女孩不懂的事》
3672,movie,42,58,《我是女王2：那些坏男人教我的事》
3672,position,60,68,台湾情感畅销书作家
3672,name,69,71,陈怡利
3673,name,3,5,吴奇隆
3673,book,18,26,《听说爱情曾来过》
